,0
0272cdb141e62321341591f0959794a2_wob-documenten-1066_7.png,"PP Pwe eee bik Per Prk Pe | ll “MHGALA! ¥ G4 ay Sa kA ENT TL Re kbar ed) Per Oe a Re —— Aw TD Sake Ret PEGA ee OP be
vervallen. Maar dat lijkt me niet verstandig. Dat is een soort automatische vervalbepaling. Dat
gaat mij te ver. Daarom vind ik de balans in het amendement-Buitenweg beter. Dus ik ontraad dit
amendement.

Mevrouw Buitenweg (GroenLinks):

(| See oe 2 oe eee ee eee ee ee a ee ee ee
"
0272cdb141e62321341591f0959794a2_wob-documenten-1066_8.png,"TINS WEEENA PES kh UME Need Bathe her Le wP et TEES DIMA MET “rr Rhee INMPE EME WA Pe GAPE Ne Pe WRT Ne Dee OV OT
Haga en Baudet. Ik weet ook nog niet wat mijn oordeel erover is.

Minister De Jonge:

Maar het heeft ook iets moois. Het heeft cok iets moois.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1066_9.png,"NMEVrOuUW bultenweg (SrOenLinks).

Het is ook een beetje vanwege hun afwezigheid. Ik wil serieus het oordeel van het kabinet
begrijpen. Ik lees het zo dat dit over de verlenging gaat. Ik kijk naar mijn collega Hijink. Ja, toch?
Minister De Jonge:

Even kijken. Lees ik het verkeerd?
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1067_10.png,"van ge neer NiInk SI€niKer Is verwoord dan net amenagement Op StukK NP. 49, Qa Ik OM ale reaen

ontraden.

De heer Hijink (SP):

Ik vind dat bijzonder onverstandig van deze minister, omdat je daarmee de Eerste Kamer, na de
rol die zij straks nog krijgt als deze wet wordt behandeld, afschaft op het moment dat de wet van
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_11.png,"Kracnt is. METIS tocn logiscn aat je, als je in Gen fase, een perioge zit met ongeKendae
maatregelen die de grondrechten van mensen inperken, dan die paar keer per jaar — we hebben
het over iedere drie maanden, als deze wet met vergaande maatregelen verlengd moet worden
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_2.png,"De voorzitter:

Dat is dan weer een reden voor de heer Hijink ...

Minister De Jonge:

Het gaat over een verlengings-KB dat we voorhangen bij de Kamer voordat het van kracht is.
Maar etant Aan: ale ar nist innactama ic mat hat ankhaorn Lami hat da veamsallan on bami da
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_3.png,"he eh ee ee ee ee oe ee ee Per PEE ek Per Ne et EAMAE EER Per Re ee
verlenging te vervallen. Zo lees ik het amendement.

De voorzitter:

Het moet wel goed worden uitgelegd. Als u dat vindt, mag u dat in de interruptiemicrofoon
zeggen, want het is een amendement. Of de heer Hijink doet het.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_4.png,"De heer Hijink (SP):

Ik hoef het amendement van Van Haga niet te verdedigen. Ik heb zelf een veel beter
amendement, dus dat wil ik dan aan de minister voorleggen. Het raakt er wel aan, want het gaat
over het regelen van formele instemming van beide Kamers voor het verlengen van de wet, na
drie maanden, als dat van Groothuizen wordt aangenomen. Ons lijkt dat, en de minister zei het
“tems, gia agen seta tats Pe ee ed ace
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_5.png,"ET Pee PTI PIR I ee

De voorzitter:

Ik weet niet, minister ... U bent nu aan het appen over dit amendement? Want dat staat een
beetje gek.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_6.png,"WIAISter be Yonge.
Ik dacht even een klein stukje advisering naar de mensen toe te organiseren.
De heer Hijink (SP):
Hij appt me net dat hij het amendement steunt, voorzitter. Ik bedoel te zeggen: de minister zei net
zelf dat voor regelingen het primaat bij de Tweede Kamer ligt. Daar kun je in dit specifieke geval
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_7.png,"over aiscussieren. VViJ VINGEN Gal Ge cerste Kamer Zicn er OOK Over Moet KUNNEN UlSpreKen.
Maar als het gaat over de wet zelf en het verlengen van de wet, vinden wij het heel logisch dat
beide Kamers daar formele instemming voor verlenen, zeker omdat het gaat over het inperken
van grondrechten. Daarom kom ik nu even naar de microfoon, want het raakt aan het
amendement van Van Haga, maar het is net wat beter.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_8.png,"Ve voorzitter:

36 was dat, toch?

Minister De Jonge:

Daarvoor geldt toch dezelfde appreciatie. Dat is dan een verlengings-KB, want dat doe je dan.
Daar hoort bij, na het amendement van Van der Staaij, dat ook de Raad van State daar nog zijn
"
0272cdb141e62321341591f0959794a2_wob-documenten-1067_9.png,"opvatting over geeft. Zon verlengings-KB bespreek je dan met een voorhang hier in de [weede
Kamer. Als we er én een Tweede Kamerbehandeling én een Eerste Kamerbehandeling van gaan
maken, ben je in wezen iedere drie maanden bijna een volwaardige wetsbehandeling aan het
doen in beide Kamers. Dat past echt niet bij de manier waarop we deze crisis moeten bestrijden,
denk ik. Ik denk dat het echt veel passender is om hierin te kiezen voor een voorhangprocedure
zoals die nu ook geldt. Dus ook dit amendement op stuk nr. 36, hoezeer het ook naar het oordeel
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1068_10.png,"vraagt voor verlenging. Moet het parlement het dan zelf gaan regelen? Zo ja, is dat een
wenselijke situatie? Waarom vraagt het kabinet niet in ieder geval aan de Tweede Kamer — ik
zou het overigens het liefst zien zoals het in het anendement-Hijink wordt voorgesteld —
toestemming daarvoor?

Minieter Ne lanna:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_11.png,"Misschien eerst even een reflectie op de reflectie van de heer Markuszower. Geenszins wil ik de
indruk wekken met dedain te hebben gesproken over welk politiek werk dan ook in welke Kamer
dan ook. Geenszins! Ik ben hier graag en ik ben hier ook regelmatig. Ik leg heel graag
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_2.png,"— instemming vraagt van beide Kamers? Zo kan ook de Eerste Kamer de rol die zij hoort te
hebben in het parlement, op zich nemen, namelijk toetsen of die grondwettelijke inperkingen nog
steeds van kracht moeten zijn. Als je draagviak zoekt in het parlement en in de samenleving, lijkt
het mij heel verstandig om het hele parlement erbij te betrekken.

NAinicet+or Ma lanana:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_3.png,"ee a
En toch vind ik dat argument niet sterk, want dat zou namelijk betekenen dat wij altijd alle
debatten moeten dubbelen met de Tweede en de Eerste Kamer. Ik weet niet of dat daadwerkelijk
van toegevoegde waarde is. Overigens staat het de Eerste Kamer uiteraard vrij om het kabinet
iedere dag van de week naar het parlement te roepen. Dan zullen wij daar verschijnen en ons
verantwoorden over alles wat er op dat moment voorligt. Maar om op voorhand alle
havnendheden valledia te crniansclan tliecen de Tweede an de Farcta Kamer Nan 99gn we ank
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_4.png,"fe we ee ee ee ee, ee eee ne Aa ee ne Re ee ee ee ee a | ae en a ee wre a ge Ee
wel echt een dubbeling van werkzaamheden krijgen. Daar is het kabinet niet voor.
De heer Hijink (SP):
Nee, het gaat niet over alle debatten herhalen en alle maatregelen nog eens bespreken, want dat
maakt de minister er nu zelf van. Dit amendement regelt sec het verlengen van de wet, het
voarlannen van de wet die vernaanda, innarkinnan anlaent aan da hawaninnecvrihaid wan mancan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_5.png,"a a a a a i a a a
Dat is nu iedere drie maanden. Wat is er nou mis mee om eens in die drie maanden ook aan de
Eerste Kamer te vragen: vinden jullie het nog steeds verstandig dat we met deze wet die de
grondrechten inperkt, nog even doorgaan? Mij lijkt dat als het virus nog volop aan de gang is, er
helemaal geen bezwaren zullen zijn maar ik kan mij ook voorstellen dat de Eerste Kamer op een
bepaald moment wel wil zeggen: wij hebben één keer goedkeuring gegeven aan de wet, maar wij
willan ook noa wel een soor toets hebhen of het over dre maanden zes maanden neqen
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_6.png,"maanden, een jaar nog steeds een goed idee is.

Minister De Jonge:

Maar dat kan, want deze wet verandert niets aan de reguliere parlementaire bevoegdheden die
er al zijn. Nogmaals, iedere dag van het jaar dat de Eerste Kamer een lid van het kabinet bestelt,
sin we uiteraard van hare hereaid om verantwoording af te leqnen over de dingnen die we donen
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_7.png,"Daar verandert dus helemaal niets aan. Het gaat nu om de vraag of je een aanvullende
bevoegdheid zou moeten toekennen ten aanzien van een verlengings-KB. Daarbij hebben wij
gekozen voor de Tweede Kamer, waar ook het politieke primaat ligt. Zo paste dat naar ons
oordeel cok bij de staatkundige verhoudingen. Daarom zou ik het amendement ook echt willen
ontraden.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_8.png,"De voorzitter:

Dat is voldoende gewisseld volgens mij. De heer Markuszower.

De heer Markuszower (PVV):

lk proefde een bepaald dedain richting de Kamers toen de heer Hijink vroeg waarom het niet
lanne do KMamor kan maoan Mea reflortico wan deo afnealanaon fhaoo wir ton ent mrnofoe ik tach aan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1068_9.png,"SS Mee ee Se ee ee eee ee See! See ee tee ee ee Se Me Ee ee ee ee ae ee meee
soort moeite om dan naar het parlement te gaan om die instemming te krijgen. Maar ik heb
eigenlijk nog een inhoudelijke vraag over de verlenging bij de Tweede Kamer. Dat ziet ook een
beetje op het amendement van Van Haga en Baudet. Het lijkt toch dat het parlement daarin niet
een blokkade kan opwerpen. Uit mijn hoofd is het zo dat het kabinet het voorlegt aan het
parlement maar is het niet zo dat het parlement het kan afstemmen. Dus hoe stelt de minister het
zich voor ale het narlement die verlenainga niet wil? Het is niet zo dat het kahinet toaestamminga
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1069_10.png,"verlengingsbesluit, na het amendement van Van der Staaij, waar ik naar ik meen iets te snel op
heb gereageerd omdat de indiening van dat amendement op stuk nr. 26 nog moest plaatsvinden
... Dat amendement regelt dat er eens per drie maanden ook nog een keer een verslag komt van
de Raad van State, dus een advies van de Raad van State. Als het amendement van Van der
Staaij is aangenomen, dan schrijft de wet dus aan ons voor om eens per drie maanden in
voorrang een voorgenomen KB, dus voordat wij het KB slaan, aan de Kamer te doen toekomen,
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_11.png,"vergezeld van advisering door de Raad van State. Nou, we hebben onze tweewekelijkse
debatten. Dus in dat debat kan dan gewoon naar hartenlust worden gedebatteerd over de inhoud
van het voornemen tot verlenging. En als in dat debat een motie wordt voorgesteld en een
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_2.png,"verantwoording af over de dingen die we doen. Ik denk ook dat het het kabinet scherpt houdt als
de Kamer daarin kritisch is. Het is alleen maar goed om dat ook de komende tijd te blijven doen.
Deze crisis raakt ons allemaal op een geweldige manier en dat betekent dat de
volksvertegenwoordigers hun kabinet dus scherp te houden hebben, in welke hoedanigheid dan
ook.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_3.png,"Dan uw vraag. Ik hecht eraan te benadrukken dat het reguliere instrument dat de Tweede Kamer
heeft en dat de Eerste Kamer heeft eigenlijk al zeer sterk is ten aanzien van wetten die
bijvoorbeeld niet meer zouden moeten gelden. Er is altijd een mogelijkheid om per motie een
kabinet ergens toe op te roepen. Op het moment dat die motie wordt aangenomen, is het, laat ik
maar zeggen, niet erg carriéreverlengend voor kabinetsleden om daar dan schouderophalend
gan  voaorhi tea qnaan Naarnaset ic inntiatehiwvetoavyvinga moanslik Onk datic een uri cteavin inetriment
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_4.png,"dat Kamers ter beschikking staat. Ook initiatiefwetgeving kan snel. Dus bij wijze van spreken kan
de Kamer iedere dag van het jaar een wet zoals die geldt van tafel trekken. Voor deze tijdelijke
wet geldt dat sowiesa, en Uberhaupt is dat altijd toegestaan aan de Kamer. Kortom, het is niet zo
dat een Kamer bevoegdheden moeten worden toegekend in een bepaalde wet om tot dat type
instrumentarium over te kunnen gaan. Waar het hier om gaat, is hoe we nu gaan regelen cat het
sowieso 70 zal aqaan: daar aaat het nu eiaenliik om. Dan zea ik: doe dan recht aan de
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_5.png,"gebruikelijke parlementaire verhoudingen, waarbij het politieke primaat echt in de Tweede Kamer
ligt, en laten we er dan voor waken om alles te spiegelen, alles dubbel te doen, Tweede en
Eerste Kamer. Dat is mijn oordeel, dat ik zojuist heb gegeven.

De voorzitter:

Vloordat u verderaasat mevrowuw Van Esch.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_6.png,"Mevrouw Van Esch (PvdD):

Ik wil hier cok nog kort op ingaan, want het gaat niet alleen om de Tweede en de Eerste Kamer.
Het gaat om het letterlijke feit dat nu in deze wet gewoon voorligt dat er bij koninklijk besluit kan
worden afgesproken dat deze wet gewoon doorgang zou kunnen vinden en dat de Kamer alleen
wordt oeinformeerd Natuiurik zin er allemaal mooeliikheden in deve Tweede Kamer nm dat dan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_7.png,"SREP ie REE ge RL NAR AT ORE ATER RER ea EO THE CSR ORIEN oe oe A eee SNE URES SRI cameo c.  RYORC SI PRES IR LSaR ec gp aR Om ORED LSet ee Tie SRM SERRA WIC can ear ES SIBR IS EES Rate SAWS TO, AS IARRW ERM meee PITRE SSIS RRSP | UP baes eT E Te
te veranderen, maar waarom zouden we het niet gewoon in de wet veranderen? Dat is dus
specifiek de vraag die voorligt. Waarom zouden we niet hier met elkaar kunnen zeggen: elke drie
maanden willen we over een verlenging kunnen stemmen als Tweede Kamer, en het liefst
misschien als Eerste Kamer? Ik zie die reden niet, want het is nogal een wet. Dus ik vind eigenlijk
dat we gewoon hier met elkaar ook ons stemrecht zouden moeten kunnen gebruiken en dat we
niet alleen worden aeinformeerd of per se per motie daarvoor een wiiziging zouden moeten
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_8.png,"kunnen doen. Stemrecht is wel degelijk ook een zeer essentieel onderdeel en dat kan geregeld
worden. Daar liggen gewoon amendementen voor.

Minister De Jonge:

Maar dan toch, kijk naar het reguliere instrumentarium dat de Kamer heeft. Alle dagen van het
iaar kan de Kamer biieenkomen. het kabinet ter verantwoordina roenen en stemmen over
"
0272cdb141e62321341591f0959794a2_wob-documenten-1069_9.png,"datgene waarvan de Kamer vindt dat daarover gestemd moet worden. En dat kan dus ook alle
dagen van het jaar het beéindigen van een tijdelijke wet zijn, et cetera. Alleen, wat we hier doen
is de procedure vastleggen in de wet die sowieso doorlopen moet worden. Dan denk ik, kijkend
naar de intensiteit waarmee we sowieso al debatteren, de intensiteit waarmee de parlementaire
zeggenschap sowieso al is georganiseerd, dat het niet per se noodzakelijk is om dat toe te
voegen aan het instrumentarium dat de Kamer sowieso al heeft. En overigens, een
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_1.png,"CONSULTATIEVERSIE
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_10.png,"De Wpg is niet van toepassing in de exclusieve economische situatie. Dit leidt tot de situatie dat de
maatregelen die op grond van dit wetsvoorstel van kracht zijn wel van toepassing zijn in

32 Kamerstukken II 1985/86, 19427, nr. 3, p. 15-16.

33 Art. 4 lid 1 Wegenwet.

34 Zie Kamerstukken II 2000/01, 26865, nr. 7, p. 9 en Kamerstukken II 2011/12, 33165, nr. 2.
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_11.png,"35 HR 17 juni 1912, Gst. 1912, nr. 3190, p. 2; HR 24 maart 2009, ECLI:NL:HR:2009:BH1472, NJ 2009, 170
(Besfoten spellensociéteit). HR 17 juni 1912, Gst. 1912 no. 3190, p. 2; HR 30 juni 1924, ARB 1924, p. 409
(Delftse tapperij). HR 28 april 1967, AJ 1967, 220 m.nt. W.F. Prins (APV Eindhoven). Hof Amsterdam 14 juni
2006, ECLI:NL:GHAMS:2006:AX8592, NJFS 2006, 191 (Maagdenhuis).

43
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_12.png,"29107135 0014
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_2.png,"aan een bepaald doel gebonden mag zijn.?? Dit sluit overigens niet uit, dat bepaalde activiteiten op
de desbetreffende plaats verboden kunnen zijn. Bestemming wil zeggen dat de rechthebbende -
overheid dan wel particulier - aan de plaats een openbaar karakter geeft, bijvoorbeeld door middel
van een besluit of inrichting van de plaats. Vast gebruik ziet erop dat de plaats gedurende zekere
tijd wordt gebruikt al had deze een openbare bestemming en de rechthebbende deze feitelijke
Enactand nadaannt Ma nananhara wan ic ta hacchninsan ale gan ananhara niaate 322 Maarnaact ciin
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_3.png,"a NM a aI a eM ah AR i Ra a SR IY a ela i ae i a
ook openbare plantsoenen en parken, waterwegen, recreatieplassen en de overdekte passages van
winkelcentra, stationshallen en aankomsthallen van luchthavens te beschouwen als openbare
plaatsen, omdat zij een met de openbare weg vergelijkbare functie vervullen. Dat de plaats
‘openstaat’ betekent voorts, dat geen beletselen in de vorm van een meldingsplicht, de eis van een
voorafgaand verlof of de heffing van een toegangsprijs gelden voor het betreden van de plaats. Op
arond hiervan kunnen biivoorbeeld stadions. postkantoren. warenhuizen. restaurants. musea.
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_4.png,"ziekenhuizen, winkels en kerken niet als ‘“openbare plaatsen’ worden aangemerkt.

Publieke plaats: in de definitie wordt aangesloten bij de uitleg van ‘een voor het publiek
openstaand gebouw’ als bedoeld in artikel 174, eerste lid, van de Gemeentewet en artikel 176,
eerste lid, van de Wet openbare lichamen Bonaire, Sint Eustatius en Saba, en daarbij behorend
erf. Voor het publiek openstaand betekent dat deze plaatsen voor een ieder zonder aanzien des
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_5.png,"persoons openstaan. Hier kunnen wel beletselen gelden voor toegang en verblijf. Het kan
bijvoorbeeld gaat om entreeprijs, minimumleeftijd, verzoek om identificatie. Bij een bijzondere
bestemming of gebruiksvoorwaarden is het publiek gebruik van de ruimte doelgebonden. Te
denken valt aan musea, bibliotheken, bioscopen, theaters, dierentuinen, winkels, cafés,
restaurants en bepaalde recreatiegebieden. Onderwijsinstellingen en bijbehorende erven vallen
niet onder de noemer voor het publiek openstaande gebouwen en zijn dus besloten plaatsen. Een
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_6.png,"school en schoolplein zijn naar hun bestemming niet voor een ieder toegankelijk.** Als de gestelde
voorwaarden tot gevolg hebben dat alleen nog specifieke personen toegang hebben, dan is geen
sprake van een publieke plaats. De feitelijke omstandigheden van het geval zijn bepalend. Formele
criteria, zoals de benaming, de aanduiding op de gevel of een lidmaatschap zijn niet uitsluitend
bepalend voor de vaststelling van het publieke of besloten karakter. Bepalend is hoe de
betreffende plaats in werkelijkheid overwegend wordt geéxploiteerd.*> In aanvulling op de voor het
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_7.png,"publlek Openstaande gebouwen, Kunnen Ook ruimten in gebouwen (lokalen), voertuigen en
vaartuigen voor het publiek openstaan, zoals ook treinstellen en veerboten. Voor de toepassing
van dit hoofdstuk zijn die onder hetzelfde toepassingsbereik geplaatst.

Artikel 58b [Reikwijdte]

Het voorgestelde artikel 58b verduidelijkt de reikwijdte van Hoofdstuk Va (nieuw). Dit wetsvoorstel
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_8.png,"DevVUgl VOOT dit TEUCHIBREDWijo LO VOOPZICTIC sILUdliCs LO VOOPZICTT Hl Ge MUOUZAROEMIKE TOQCIS CII
delegatiebepalingen die nodig zijn voor het treffen van maatregelen voor de bestrijding van de
epidemie van covid-19, veroorzaakt door het novel coronavirus (2019-nCoV). Mocht zich een
omstandigheid voordoen die het nodig maakt nieuwe regels te stellen, specifiek met betrekking tot
de bescherming tegen een nieuwe ontwikkeling, dan dienen die regels zo mogelijk te worden
vastgesteld op grond van de in hoofdstuk Va (nieuw). Indien de in dit hoofdstuk opgenomen
havnannmndhadan mink taneniblanaA sista am mantenanlan En bLiimmanm Eenffan Lan AR minicbar ian tLFrArc
"
0272cdb141e62321341591f0959794a2_wob-documenten-106_9.png,"PF ge ee eee Pw LV ee Shee AAETEE Pir@aecaur genes AN POMPE Tea a ee PRCHIET Mm TERE Wt YW Oe
kiezen voor het geven van een opdracht op grond van artikel 7, derde lid, van de wet, waarna de
maatregelen tijdelijk door middel van noodverordeningen kunnen worden getroffen. Van
ontoereikendheid kan zowel sprake zijn als bepaalde noodzakelijke maatregelen vanwege de
inhoud niet op grond van het nieuwe hoofdstuk kunnen worden vastgesteld, of als in een acute
situatie de vereiste snelheid, landelijk of in een bepaald gebied, een dergelijke opdracht vergt.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1070_10.png,"JUIST Wel noalg. Vat ls Net pleicdool Gat ik Nler Wil NOUGEN. BI Neel veel Wetten: lOQgISCN, OKE, IS te
begrijpen. Je hebt ander instrumentarium om het te doen. Dat is een terecht punt. Maar bij deze
specifieke wet, waarover we het nu al maandenlang met elkaar hebben, waarover veel
maatschappelijke onrust is en waarbij we met elkaar zo veel mogelijk proberen om de
democratische zaken goed in orde te hebben, speelt dit laatste punt juist zo. Met amendementen
wordt juist nog extra democratie toegevoegd aan de wet die hier ligt. Het is echt, echt, echt heel
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_11.png,"Cry ZUG dis We Os GQaallill VOOIDY tale! lOper;l.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_2.png,"uitspraak van de Kamer wordt gevraagd over verlenging, en gesteld dat er een Kamertractie zou
zijn die tegen die verlenging is en ze vragen de Kamer daarover een uitspraak te doen, dan is op
dat moment die motie uiteraard voor het kabinet leidend. Vergt dat een aanvullende procedure in
dit wetsvoorstel? Dat denk ik niet.

Nai awrarna tian Cerkh (Du AM):
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_3.png,"Vine VE Uw ee At aa

Wat de minister antwoordt weten we allemaal. Die opties zijn er, maar u zegt: eigenlijk is het niet
zo nodig om de Tweede Kamer een stemrecht te geven over de zeer belangrijke, heftige wet die
nu voorligt.

Minister De Jonge:

Alan elat earn SL wiAt
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_4.png,"PWN, MI vy TEN TEEN.

De voorzitter:

Mevrouw Van Esch heeft het woord.
Mevrouw Van Esch (PvdD):
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_5.png,"Veal VINO IK CCL WE! COT AWea Ke ccalk, Wall Gaediinee AeQtu. Of Zui aneiiaal anaere Mmewmodges,
Die zijn er ook, maar deze methode zou er cok moeten zijn wat ons betreft. Er is gewoon een
mogelijkheid om deze wet bij verlenging — die amendementen zijn ingediend — om op die
manier stemrecht te geven aan beide Kamers. Ik vind het eigenlijk best wel bizar bij zo'n grote
wet en zo veel onrust die daarover nog steeds in de samenleving is. Dan zouden we hier met
elkaar moeten afspreken: zorg er nou voor dat we hier die democratische zaak gewoon op orde
Re Re ie wee eed at I Bi a a ie oe ae) le ee es es eel Be ee ed ae el el el
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_6.png,"HSMM Gil UIE lo COIL COll COoGIueGl VIINCIUCel Udall val.
Minister De Jonge:

Excuus, voorzitter.

De voorzitter:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_7.png,"Nee, geen niet. U leerl ervan.

Minister De Jonge:

Door het op deze manier te presenteren doet mevrouw Van Esch geen recht aan het
instrumentarium dat de Kamer al heeft, denk ik. De Kamer heeft al het instrumentarium om iedere
dag van het jaar een wetsvoorstel te doen aannemen of juist een geldend wetsvoorstel van tafel
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_8.png,"té trekken. 4E Kan per motile net Kabinet oparacnten geven waarioe Net Kabinet ZICN Moet
verhouden. Kortom, de Kamer heeft dat instrumentarium al. Het is echt gebruikelijk om
verlengings-KB’s ofwel gewoon te slaan ofwel met een voorhangprocedure aan de Kamer voor te
leggen. Het is niet nodig dat daarvoor een aanvullende procedure wordt opgetuigd in een
wetsvoorstel, omdat de Kamer, gewoon krachtens haar eigen Reglement van Orde, dat type
instrumentarium al heeft. Dat is het punt. Het punt is niet dat het ongewenst is dat de Kamer zich
"
0272cdb141e62321341591f0959794a2_wob-documenten-1070_9.png,"Qdarover ZOU UlispreKen, Integengec!. UVEFIQens, al ZOU NEt KabINet Gal VINGEN, Ge Kamer Qaal ef
zelf over waarover ze zich uitspreekt of niet. Het is niet nodig om een aanvullende procedure te
organiseren in ieder wetsvoorstel.

Mevrouw Van Esch (PvdD):

Mijn laatste woorden hierover. Ik blijf erbij: het kan niet nodig zijn, maar bij deze wet is het nou
"
0272cdb141e62321341591f0959794a2_wob-documenten-1071_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1071_10.png,"Me SE a weet MEET Ne She Tie Re ee OU Pe OP ae ee Pa RA ee FM Pe a ee awl
beschikking heeft staan.

De heer Hijink (SP):

Maar als wij gebruikmaken van de mogelijkheden die wij hebben, bijvoorbeeld als het gaat om
het indienen van moties, of dat nu in deze Kamer is of in de Eerste Kamer, moet de regering ook
makhrAAr AAARK man AA piitenmralLlan Ain nan LZamar AAaaAt Maar har& hat Lakinnt AA) AA eM IAR nat
"
0272cdb141e62321341591f0959794a2_wob-documenten-1071_11.png,"qe ener wee Sen Vw MALE rh RAN NAT Nee EE DNC Ne OR Pe Pe PORE PA Pe ee Oe
zo'n heel goede trackrecord op, om het zo maar te zeggen.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1071_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1071_2.png,"Minister De Jonge:

Tot slot: daarmee zou u ook de suggestie wekken alsof u dat instrument niet allang heeft. Dat lijkt
me ook niet verstandig, ook niet vanuit het perspectief van de Kamer.

Mevrouw Van Esch (PvdD):

Ils enens maaril KBlif area: Aat ic ahensliint niatiaraar Ik ean healamnaal ninat dAatiuss san hansaala
"
0272cdb141e62321341591f0959794a2_wob-documenten-1071_3.png,"eg ee ee Oe eee a ee a ee ee a ee a ee, ee
instrumentarium niet hebben. Ik zeg ook niet dat we al dat instrumentarium niet zouden moeten
inzetten op andere gebieden. Maar u gaat echt voorbij — dat wordt nu wel steeds kwalijker —
aan de kwestie wat voor wet hier voorligt en hoeveel onrust dit veroorzaakt. Dat vind ik wel echt
kwalijk. U zegt: doe gewoon het normale instrumentarium, want dit is een normale wet die we hier
normaal met elkaar bespreken. Maar dat is niet het geval. We zitten niet in een normale situatie,
in normale ametandinqnhedan Nave wet ic echt andere dan andere on Ait moment anik vind acht
"
0272cdb141e62321341591f0959794a2_wob-documenten-1071_4.png,"Ses Se ieee ee re a ee a ee ee a OS ee ee I a eee ee ee Bee: ES renee ee
dat we daar op die manier naar zouden moeten kijken.
Minister De Jonge:
Normaal is de situatie geenszins inderdaad. Dat tekent ook wel de manier waarop we inmiddels
de parlementaire behandeling van de coronacrisis hebben georganiseerd: eens in de twee weken
aan livwins wonrnannchriaf an aanc in de haeesa wrekan con intanciaf dahat mai dria
"
